"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"description"
"ENSG00000114861"	2208.16983608915	0.112629617431959	0.240084867490595	0.469124183498868	0.638980873956991	0.927925226876047	"FOXP1"	"forkhead box P1"
"ENSG00000114867"	18414.6424478473	-0.0415593722530762	0.200396194560777	-0.207386035169804	0.835708387854157	0.972818547601116	"EIF4G1"	"eukaryotic translation initiation factor 4 gamma 1"
"ENSG00000114902"	3213.62626513453	-0.345720400591296	0.16177272536626	-2.13707471274018	0.0325919153262165	0.390295946011282	"SPCS1"	"signal peptidase complex subunit 1"
"ENSG00000114904"	586.62850930783	-0.332196413300755	0.241373806390475	-1.37627366559963	0.168736922791327	0.666362458284592	"NEK4"	"NIMA related kinase 4"
"ENSG00000114923"	2810.45029061443	-0.00857351787624576	0.455785645286892	-0.0188104166177704	0.984992344034551	0.998760314006541	"SLC4A3"	"solute carrier family 4 member 3"
"ENSG00000114933"	1250.55839977649	0.0396492822634441	0.162505823528031	0.243986839379974	0.807241012613254	0.96943879755721	"INO80D"	"INO80 complex subunit D"
"ENSG00000114942"	17952.7484416507	-0.222889180349196	0.262728916773991	-0.848361813712851	0.396236502302043	0.834531128427265	"EEF1B2"	"eukaryotic translation elongation factor 1 beta 2"
"ENSG00000114948"	123.795574108105	-0.0904756594424082	0.393344134688597	-0.230016546488067	0.818078912173253	0.969849237721354	"ADAM23"	"ADAM metallopeptidase domain 23"
"ENSG00000114956"	1388.54043095029	0.0360277515853572	0.157334874943794	0.228987702810504	0.818878473951514	0.969849237721354	"DGUOK"	"deoxyguanosine kinase"
"ENSG00000114978"	5430.20717516079	0.144836378590099	0.163522896057869	0.885725375967186	0.375765530613508	0.821622266740248	"MOB1A"	"MOB kinase activator 1A"
"ENSG00000114982"	3972.13693139568	0.185836608626245	0.204447067529315	0.908971749372725	0.363365038261985	0.813789881640608	"KANSL3"	"KAT8 regulatory NSL complex subunit 3"
"ENSG00000114988"	1524.02353590413	0.378361509685309	0.15671242179239	2.41436834015976	0.0157625185148506	0.288488419375181	"LMAN2L"	"lectin, mannose binding 2 like"
"ENSG00000114993"	4383.07590477615	0.206949968702736	0.20539890034103	1.00755149301739	0.313669825650618	0.785515426669277	"RTKN"	"rhotekin"
"ENSG00000114999"	1632.08249181618	0.310385140525167	0.22932941558626	1.35344669907127	0.175912967110871	0.673656438420107	"TTL"	"tubulin tyrosine ligase"
"ENSG00000115009"	1798.46773812685	0.00718866924833609	0.552662224726541	0.0130073468507696	0.98962193141768	0.999035924365873	"CCL20"	"C-C motif chemokine ligand 20"
"ENSG00000115020"	1519.64210982724	0.029163791521797	0.200114622010261	0.14573543516626	0.884130246780851	0.98193771987299	"PIKFYVE"	"phosphoinositide kinase, FYVE-type zinc finger containing"
"ENSG00000115041"	258.212580095356	0.0947710373272358	0.475639731955406	0.199249623107855	0.842067483908249	0.973268566157137	"KCNIP3"	"potassium voltage-gated channel interacting protein 3"
"ENSG00000115042"	988.566346489637	0.16403634335118	0.263417939822884	0.622722747970293	0.533466731398881	0.893977434110555	"FAHD2A"	"fumarylacetoacetate hydrolase domain containing 2A"
"ENSG00000115053"	25378.0877722189	0.118645654370003	0.1442936020072	0.822251664104154	0.410933680260325	0.842550292791606	"NCL"	"nucleolin"
"ENSG00000115073"	3789.68957681109	0.184189821041819	0.167167083418412	1.10183067907454	0.27053529007251	0.754817471310296	"ACTR1B"	"actin related protein 1B"
"ENSG00000115084"	4748.02285971423	0.236595335725339	0.264105612726335	0.895836075890205	0.37034031914904	0.81801016037827	"SLC35F5"	"solute carrier family 35 member F5"
"ENSG00000115085"	527.715271432008	-0.0286847471828766	0.574906963647326	-0.0498945899018073	0.960206388568679	0.994772949298261	"ZAP70"	"zeta chain of T cell receptor associated protein kinase 70"
"ENSG00000115091"	8626.7229409636	0.329487444387061	0.183387890600752	1.79666958002357	0.0723880910167394	0.513813186143375	"ACTR3"	"actin related protein 3"
"ENSG00000115107"	4498.35596025212	0.111704691718903	0.542683121622071	0.205837785013508	0.836917624963753	0.9729951530821	"STEAP3"	"STEAP3 metalloreductase"
"ENSG00000115109"	1587.5116444455	-0.168758145125011	0.213741379762213	-0.789543631246106	0.429794339170695	0.853810943847788	"EPB41L5"	"erythrocyte membrane protein band 4.1 like 5"
"ENSG00000115112"	1377.9126601113	0.936194449426246	0.679991560644338	1.37677363015967	0.168582246081438	0.666362458284592	"TFCP2L1"	"transcription factor CP2 like 1"
"ENSG00000115128"	2492.23496284399	0.13879218477872	0.129814511110886	1.06915770502857	0.284998613270068	0.766922363373769	"SF3B6"	"splicing factor 3b subunit 6"
"ENSG00000115129"	1307.53719645368	0.468877212160701	0.278833758473163	1.68156544145938	0.0926531366183896	0.553338171522417	"TP53I3"	"tumor protein p53 inducible protein 3"
"ENSG00000115137"	266.596087771019	0.284680607239098	0.212927663780107	1.33698272072853	0.181228277170506	0.680453230253655	"DNAJC27"	"DnaJ heat shock protein family (Hsp40) member C27"
"ENSG00000115138"	31.4765705716867	-1.05432665376214	0.456477406961408	-2.30970172386051	0.0209046733159811	0.328569202843933	"POMC"	"proopiomelanocortin"
"ENSG00000115145"	1550.03536988792	0.10285126959481	0.172560132418503	0.59603147119387	0.55115420273386	0.90162700196931	"STAM2"	"signal transducing adaptor molecule 2"
"ENSG00000115159"	1417.96968773105	-0.189333180050304	0.242416589133582	-0.781024024498477	0.434788364812059	0.85630409843488	"GPD2"	"glycerol-3-phosphate dehydrogenase 2"
"ENSG00000115163"	163.885730438931	0.309394048448284	0.435973523244022	0.709662472496318	0.477913469005592	0.870917785182161	"CENPA"	"centromere protein A"
"ENSG00000115165"	581.932147633598	0.527086790260928	0.538018138255009	0.979682194303829	0.327243018008537	0.793741070300799	"CYTIP"	"cytohesin 1 interacting protein"
"ENSG00000115170"	3101.09294809269	0.764164135826311	0.295870188408789	2.58276827393811	0.00980111285549476	0.243168075314308	"ACVR1"	"activin A receptor type 1"
"ENSG00000115183"	1664.36844829967	0.0182323676633256	0.293163016900467	0.0621919089798279	0.950410005717353	0.993515813756535	"TANC1"	"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1"
"ENSG00000115204"	1975.42547731234	0.386147518221046	0.185217993924823	2.08482723540229	0.0370849855549411	0.40713615398821	"MPV17"	"mitochondrial inner membrane protein MPV17"
"ENSG00000115207"	2303.25572186176	0.363048351146391	0.148712428658045	2.44127780322382	0.0146353915515842	0.277984008111208	"GTF3C2"	"general transcription factor IIIC subunit 2"
"ENSG00000115211"	1398.51750486935	0.214610192660011	0.126900687087804	1.69116651442179	0.0908050044643975	0.550521758020894	"EIF2B4"	"eukaryotic translation initiation factor 2B subunit delta"
"ENSG00000115216"	5291.69346547512	0.34674285488964	0.140494196686895	2.46802261635326	0.0135861735402623	0.271335626323843	"NRBP1"	"nuclear receptor binding protein 1"
"ENSG00000115221"	1281.88894799222	2.27923207032288	0.862382006804951	2.64294947289918	0.0082187299014068	0.227285058657868	"ITGB6"	"integrin subunit beta 6"
"ENSG00000115226"	1915.27425178792	0.34217344404069	0.528232617864617	0.647770380829431	0.517133475265337	0.889188830433227	"FNDC4"	"fibronectin type III domain containing 4"
"ENSG00000115232"	440.115373982732	0.215083392707568	0.374037246389277	0.575032018291893	0.565269642905442	0.906076493110424	"ITGA4"	"integrin subunit alpha 4"
"ENSG00000115233"	2597.52438754967	0.179749106972273	0.204924336840703	0.877148657614054	0.380405898831304	0.824079711958659	"PSMD14"	"proteasome 26S subunit, non-ATPase 14"
"ENSG00000115234"	6019.88219835717	0.311746529794646	0.148086342605546	2.10516732542337	0.0352767454038411	0.402131575264568	"SNX17"	"sorting nexin 17"
"ENSG00000115239"	507.9705247872	-0.178188867173425	0.180792883031565	-0.985596690453321	0.324331062730785	0.791621338256034	"ASB3"	"ankyrin repeat and SOCS box containing 3"
"ENSG00000115241"	6367.96719119247	0.117837503116572	0.151684157887083	0.776860977164753	0.437240796337671	0.857051291221867	"PPM1G"	"protein phosphatase, Mg2+/Mn2+ dependent 1G"
"ENSG00000115252"	266.801387332271	-0.347990574800555	0.301833437912563	-1.1529225429999	0.248942178316049	0.741284879257816	"PDE1A"	"phosphodiesterase 1A"
"ENSG00000115255"	3893.52192168747	0.0384334746662534	0.365383673433913	0.105186622886161	0.916227725225161	0.988322710133213	"REEP6"	"receptor accessory protein 6"
"ENSG00000115257"	479.801409797166	0.108258746716907	0.303932194769112	0.356193745118536	0.721695475849985	0.951082893376646	"PCSK4"	"proprotein convertase subtilisin/kexin type 4"
"ENSG00000115266"	165.20914892406	0.0363231481721589	0.342998514920578	0.105898849680354	0.915662606759036	0.98825366612278	"APC2"	"APC regulator of WNT signaling pathway 2"
"ENSG00000115267"	1440.60848082756	0.0779662104627873	0.290664584026973	0.268234297356132	0.788518976506944	0.964856441694797	"IFIH1"	"interferon induced with helicase C domain 1"
"ENSG00000115268"	16450.9921253507	0.0804728465138934	0.273525470998674	0.294206043115756	0.768600463156682	0.959939509492325	"RPS15"	"ribosomal protein S15"
"ENSG00000115271"	1508.71274818808	-0.480243857397423	0.191064601307442	-2.5135156073451	0.0119534488688583	0.261775164221803	"GCA"	"grancalcin"
"ENSG00000115274"	17.2667989698385	-0.426447939039681	0.269435541600182	-1.58274567826872	0.113479442501671	0.588012348500149	"INO80B"	"INO80 complex subunit B"
"ENSG00000115275"	3600.81635297332	0.209908214450804	0.144331958750374	1.45434328105978	0.145851156573551	0.63780754092426	"MOGS"	"mannosyl-oligosaccharide glucosidase"
"ENSG00000115282"	1551.64852832816	-0.121929604186805	0.116705806748062	-1.04476039011512	0.296133725951821	0.774153482008487	"TTC31"	"tetratricopeptide repeat domain 31"
"ENSG00000115286"	366.253685675517	-0.285998489131346	0.292927148478873	-0.976346817345177	0.328892626768226	0.795865707881621	"NDUFS7"	"NADH:ubiquinone oxidoreductase core subunit S7"
"ENSG00000115289"	803.26268108567	0.0301021570581338	0.14517469896822	0.207351262114367	0.835735542566191	0.972818547601116	"PCGF1"	"polycomb group ring finger 1"
"ENSG00000115290"	1170.86326413681	0.417795555971001	0.506119718771146	0.825487607922895	0.40909481521826	0.841636329670656	"GRB14"	"growth factor receptor bound protein 14"
"ENSG00000115295"	1350.3132706445	0.999890807729668	0.461067956711768	2.16864085472489	0.0301099609279789	0.378602648708407	"CLIP4"	"CAP-Gly domain containing linker protein family member 4"
"ENSG00000115306"	37649.6624257449	0.392207090049745	0.305358587430671	1.28441480342776	0.198996856014372	0.695585388254057	"SPTBN1"	"spectrin beta, non-erythrocytic 1"
"ENSG00000115307"	7426.28761832998	0.231998251407486	0.177256671912431	1.3088266235874	0.190593086371836	0.688581419008479	"AUP1"	"AUP1 lipid droplet regulating VLDL assembly factor"
"ENSG00000115310"	15106.4026233458	0.495660613164092	0.249409320598301	1.98733797107128	0.0468849565079566	0.444593848515118	"RTN4"	"reticulon 4"
"ENSG00000115317"	760.791804803657	0.0323525310409884	0.17458413518983	0.185311975832229	0.852984345354433	0.975916024761284	"HTRA2"	"HtrA serine peptidase 2"
"ENSG00000115318"	148.370194083057	-0.226583387466202	0.265680561793625	-0.852841419547308	0.393747251157061	0.833501096651213	"LOXL3"	"lysyl oxidase like 3"
"ENSG00000115325"	649.635932289647	0.194444512947215	0.234425256561633	0.829452064163971	0.406848650971797	0.840847294102461	"DOK1"	"docking protein 1"
"ENSG00000115339"	2145.35369874583	-0.0489897711389258	0.526958128858091	-0.0929671039425575	0.925929695258755	0.99046401987947	"GALNT3"	"polypeptide N-acetylgalactosaminyltransferase 3"
"ENSG00000115350"	943.811048853537	-0.222965358740843	0.211246898076157	-1.05547281769061	0.291209134974571	0.772665530626926	"POLE4"	"DNA polymerase epsilon 4, accessory subunit"
"ENSG00000115355"	861.719438595179	0.676942689282569	0.348575880313639	1.94202389641381	0.0521342074749961	0.460830307066938	"CCDC88A"	"coiled-coil domain containing 88A"
"ENSG00000115361"	192.012407300162	-0.604657581482485	0.614709203111442	-0.983648167982391	0.32528853296693	0.792081230033549	"ACADL"	"acyl-CoA dehydrogenase long chain"
"ENSG00000115363"	309.001580893721	-2.01370650360901	0.60061428523613	-3.35274493649003	0.000800144074350667	0.0762197847794339	"EVA1A"	"eva-1 homolog A, regulator of programmed cell death"
"ENSG00000115364"	1732.0983368581	0.0286236347032803	0.19751308249115	0.144920196385284	0.884773880359132	0.982015017721035	"MRPL19"	"mitochondrial ribosomal protein L19"
"ENSG00000115365"	2631.14691467515	-0.0513861402640453	0.194549954085887	-0.264128256958417	0.791681090900547	0.96528489709962	"LANCL1"	"LanC like glutathione S-transferase 1"
"ENSG00000115368"	1940.43939473551	-0.191650572186761	0.185290534555667	-1.03432467635946	0.300984404550634	0.77773309100121	"WDR75"	"WD repeat domain 75"
"ENSG00000115380"	3433.88357539841	-0.399699935612076	0.663910521008038	-0.602038863618546	0.547148268184388	0.900110203770235	"EFEMP1"	"EGF containing fibulin extracellular matrix protein 1"
"ENSG00000115386"	1492.59943578815	-0.20105137539453	1.24657989437869	-0.161282382542144	0.871870998300279	0.980033289820962	"REG1A"	"regenerating family member 1 alpha"
"ENSG00000115392"	561.062204347577	0.0237745531401239	0.18468628993593	0.128729388350222	0.897571780338398	0.983575831621908	"FANCL"	"FA complementation group L"
"ENSG00000115414"	226454.417138246	0.239016174573211	0.598304373674468	0.399489265146602	0.689532731983169	0.938554964348889	"FN1"	"fibronectin 1"
"ENSG00000115415"	21421.4643562233	0.499488870417231	0.407251159425814	1.22648851662317	0.220014894062335	0.718165969318052	"STAT1"	"signal transducer and activator of transcription 1"
"ENSG00000115419"	4426.99051489595	0.170051411137309	0.27777985413088	0.612180504123911	0.540418338955168	0.896467044066264	"GLS"	"glutaminase"
"ENSG00000115421"	618.481236576017	0.101185896128965	0.151781277660422	0.666655978185575	0.504991903946109	0.883810123406483	"PAPOLG"	"poly(A) polymerase gamma"
"ENSG00000115423"	98.5655293970618	0.179390788690569	0.437890577338121	0.409670355962127	0.682047778658573	0.936388350071287	"DNAH6"	"dynein axonemal heavy chain 6"
"ENSG00000115425"	1703.03226375654	-0.965656120639422	0.271122636536641	-3.56169493250306	0.000368468382053729	0.0530510088085143	"PECR"	"peroxisomal trans-2-enoyl-CoA reductase"
"ENSG00000115446"	1396.02744603282	0.24176140446137	0.127034860914719	1.90311071087541	0.0570261006295133	0.474655465125	"UNC50"	"unc-50 inner nuclear membrane RNA binding protein"
"ENSG00000115457"	2835.95957429161	-1.21764958257505	0.573983020379198	-2.12140348989873	0.0338878618323583	0.397239482966628	"IGFBP2"	"insulin like growth factor binding protein 2"
"ENSG00000115459"	916.992693038307	0.0778615164235549	0.174404679762679	0.446441669624374	0.65527823853562	0.931294013790998	"ELMOD3"	"ELMO domain containing 3"
"ENSG00000115461"	12857.0373091775	-0.0958538426787998	0.410344393475751	-0.233593645247317	0.815300461637632	0.969641989286435	"IGFBP5"	"insulin like growth factor binding protein 5"
"ENSG00000115464"	2316.63199014746	0.383601881709152	0.352615960268826	1.08787441560133	0.276650552060373	0.759963015206917	"USP34"	"ubiquitin specific peptidase 34"
"ENSG00000115468"	465.276104864771	-0.917886788635539	0.489673814463435	-1.87448616104033	0.0608634477283066	0.483752839276693	"EFHD1"	"EF-hand domain family member D1"
"ENSG00000115484"	4896.1968293043	0.347932480813363	0.19310828591953	1.80174806666944	0.0715850518821129	0.511791020042778	"CCT4"	"chaperonin containing TCP1 subunit 4"
"ENSG00000115486"	3588.61099215246	0.148309660919154	0.255612270589875	0.580213385597258	0.561770728015175	0.904976917572445	"GGCX"	"gamma-glutamyl carboxylase"
"ENSG00000115504"	1643.73532048042	-0.297453208103363	0.290098298511463	-1.02535316349541	0.305196579250125	0.780627854919544	"EHBP1"	"EH domain binding protein 1"
"ENSG00000115507"	245.965820765317	0.905892949518158	0.462524143353657	1.95858521665428	0.0501613822758702	0.45397976540556	"OTX1"	"orthodenticle homeobox 1"
"ENSG00000115514"	1072.93846393889	0.088381063821014	0.159027231964522	0.555760562069842	0.578374549196389	0.911566732685384	"TXNDC9"	"thioredoxin domain containing 9"
"ENSG00000115520"	1476.04134529694	0.21215113886532	0.218353273059222	0.971595872564639	0.331251636694082	0.797617403253807	"COQ10B"	"coenzyme Q10B"
"ENSG00000115523"	520.816282575439	-1.26073773755118	0.75430090074003	-1.67139895539604	0.0946429021220173	0.555894961373714	"GNLY"	"granulysin"
"ENSG00000115524"	13378.592824826	-0.00686037862617517	0.134756893632561	-0.0509092962982751	0.959397797742607	0.994685524863031	"SF3B1"	"splicing factor 3b subunit 1"
"ENSG00000115525"	1064.95510839858	0.58480207656973	0.516546978170558	1.13213725233842	0.257576735402053	0.746604396252977	"ST3GAL5"	"ST3 beta-galactoside alpha-2,3-sialyltransferase 5"
"ENSG00000115526"	561.812659335605	0.0395778232941749	0.400897101288459	0.0987231465804422	0.921358090325862	0.989342940288043	"CHST10"	"carbohydrate sulfotransferase 10"
"ENSG00000115539"	948.001497659096	0.328318798056306	0.157775753776447	2.08092048491494	0.0374411847965518	0.408904566559215	"PDCL3"	"phosducin like 3"
"ENSG00000115540"	754.84877913661	0.12045361286764	0.168975188180966	0.712847928529238	0.475939863810461	0.870917785182161	"MOB4"	"MOB family member 4, phocein"
"ENSG00000115541"	798.023042596089	-0.507677705644949	0.217421486570414	-2.33499325964977	0.0195437728569509	0.320229797954875	"HSPE1"	"heat shock protein family E (Hsp10) member 1"
"ENSG00000115548"	2546.45916994869	0.0291932465255315	0.254620486504374	0.114653957842587	0.908719409491825	0.986430325304941	"KDM3A"	"lysine demethylase 3A"
"ENSG00000115556"	38.3684218217981	0.79369741080182	0.653311094241502	1.21488432968264	0.224410211261608	0.720455148852476	"PLCD4"	"phospholipase C delta 4"
"ENSG00000115561"	3276.02347208166	0.156210902506444	0.170023143075607	0.918762585379206	0.358219766255896	0.811318799897624	"CHMP3"	"charged multivesicular body protein 3"
"ENSG00000115568"	1500.06482164571	0.222170405589738	0.149967740565548	1.48145464319129	0.138485462864962	0.631362828221533	"ZNF142"	"zinc finger protein 142"
"ENSG00000115590"	657.37829125121	0.0468925113753451	0.566416611792151	0.0827880228070579	0.934020092848599	0.99046401987947	"IL1R2"	"interleukin 1 receptor type 2"
"ENSG00000115594"	3880.08551553054	0.245314509316274	0.341828577002057	0.717653601310219	0.472970898836438	0.870917785182161	"IL1R1"	"interleukin 1 receptor type 1"
"ENSG00000115596"	33.2540813705396	1.27196629423941	0.789554096376923	1.61099321766065	0.107181200720421	0.579571280615788	"WNT6"	"Wnt family member 6"
"ENSG00000115598"	99.2881636293103	-0.630008793820255	0.501222859627498	-1.25694345682571	0.208774110982903	0.70829917643336	"IL1RL2"	"interleukin 1 receptor like 2"
"ENSG00000115602"	82.6838664690558	-1.25560253861769	0.539949148883574	-2.3254088671384	0.0200501077928547	0.322130957223269	"IL1RL1"	"interleukin 1 receptor like 1"
"ENSG00000115604"	198.260495873462	-0.0827470764182053	0.425086598786134	-0.194659339189934	0.845659645541538	0.97383394227252	"IL18R1"	"interleukin 18 receptor 1"
"ENSG00000115607"	57.5790818805865	0.0438513845798522	0.516286449376804	0.0849361524649427	0.932312150111466	0.99046401987947	"IL18RAP"	"interleukin 18 receptor accessory protein"
"ENSG00000115616"	199.767783188985	1.97442254708232	0.802587128018376	2.46007253063883	0.0138908939814983	0.274629089502138	"SLC9A2"	"solute carrier family 9 member A2"
"ENSG00000115641"	2208.58692576899	0.706715214308135	0.491460109401965	1.43799100026267	0.150436607703807	0.646427897961776	"FHL2"	"four and a half LIM domains 2"
"ENSG00000115648"	2914.4164465666	-0.316573195544994	0.676658237620584	-0.467847988754558	0.63989330002529	0.927925226876047	"MLPH"	"melanophilin"
"ENSG00000115649"	3454.25862060904	0.0861770832125663	0.174679971739157	0.493342667476792	0.621770485084729	0.924892150355466	"CNPPD1"	"cyclin Pas1/PHO80 domain containing 1"
"ENSG00000115652"	2521.33573021162	0.28986081087301	0.266694814221344	1.0868633187312	0.277097219421514	0.760231627589529	"UXS1"	"UDP-glucuronate decarboxylase 1"
"ENSG00000115657"	29.5970052971277	-0.582642708646654	0.464061591130601	-1.2555288344962	0.209286847416379	0.708427715204654	"ABCB6"	"ATP binding cassette subfamily B member 6 (Langereis blood group)"
"ENSG00000115661"	1916.00605466924	0.099682165396032	0.138900476006311	0.717651719145319	0.47297205964713	0.870917785182161	"STK16"	"serine/threonine kinase 16"
"ENSG00000115677"	31119.0867284205	0.362040633015882	0.213222045495914	1.69795122344804	0.0895169682238895	0.548709632002204	"HDLBP"	"high density lipoprotein binding protein"
"ENSG00000115685"	2800.13053307263	0.105162655863296	0.186595389981892	0.563586570244321	0.573035528677255	0.9083899064029	"PPP1R7"	"protein phosphatase 1 regulatory subunit 7"
"ENSG00000115687"	809.53608728415	-0.245109748183272	0.297133843472828	-0.824913598930667	0.409420645190292	0.841636329670656	"PASK"	"PAS domain containing serine/threonine kinase"
"ENSG00000115694"	4486.13453710605	0.249815222350463	0.128414394137905	1.94538333515934	0.0517288589390294	0.459420651311557	"STK25"	"serine/threonine kinase 25"
"ENSG00000115718"	2296.19821466652	-0.0751763156959672	0.675263317233611	-0.111328890193452	0.91135554673737	0.987140467869611	"PROC"	"protein C, inactivator of coagulation factors Va and VIIIa"
"ENSG00000115738"	6819.66199540461	-0.0804364638644134	0.349041776255865	-0.230449388400572	0.81774258729462	0.969849237721354	"ID2"	"inhibitor of DNA binding 2"
"ENSG00000115750"	404.236761021487	0.162581083466383	0.209724871363187	0.775211268027608	0.438214830951964	0.857062945897074	"TAF1B"	"TATA-box binding protein associated factor, RNA polymerase I subunit B"
"ENSG00000115756"	2298.93424224895	0.219909155392623	0.295122198864809	0.745146099610622	0.456183403081701	0.864480583507617	"HPCAL1"	"hippocalcin like 1"
"ENSG00000115758"	8544.21559003353	0.957140975899079	0.316657701104756	3.02263602798796	0.00250583433358997	0.134268583425683	"ODC1"	"ornithine decarboxylase 1"
"ENSG00000115760"	3653.95842262214	0.264054037021572	0.216551098757476	1.21936133566931	0.222707078134161	0.719629638630874	"BIRC6"	"baculoviral IAP repeat containing 6"
"ENSG00000115761"	1180.60713663764	0.245219749496684	0.135167542966925	1.81419107068247	0.0696483144119455	0.504856594205882	"NOL10"	"nucleolar protein 10"
"ENSG00000115762"	5724.21469165562	0.683461284577693	0.26123312264679	2.61628876787494	0.00888913455560569	0.232190113322782	"PLEKHB2"	"pleckstrin homology domain containing B2"
"ENSG00000115806"	5078.43236253583	0.129619527769973	0.164834333401682	0.786362434906721	0.43165518443881	0.855284003960541	"GORASP2"	"golgi reassembly stacking protein 2"
"ENSG00000115808"	1504.41089499136	0.291216452241695	0.209650199049346	1.38905879203649	0.164814873070382	0.662779277613746	"STRN"	"striatin"
"ENSG00000115816"	1145.68239164269	0.258692662166024	0.299498559920804	0.863752607806961	0.387723807282766	0.830155103419293	"CEBPZ"	"CCAAT enhancer binding protein zeta"
"ENSG00000115825"	1059.41381231412	0.466752915549907	0.306030564853376	1.52518398210824	0.127213214672031	0.615780195834341	"PRKD3"	"protein kinase D3"
"ENSG00000115827"	721.718268454056	0.0555070936321456	0.197995753482461	0.280344869300759	0.779212929600518	0.96279615009266	"DCAF17"	"DDB1 and CUL4 associated factor 17"
"ENSG00000115828"	671.041926551464	0.358452501318195	0.510102456481266	0.70270687146036	0.482238444527957	0.87397898551377	"QPCT"	"glutaminyl-peptide cyclotransferase"
"ENSG00000115839"	2911.17739626564	0.196665108241288	0.181550214868728	1.08325461571879	0.278695423733305	0.760891711120444	"RAB3GAP1"	"RAB3 GTPase activating protein catalytic subunit 1"
"ENSG00000115840"	502.778085754058	-0.378697257833077	0.44462278811573	-0.851727054832164	0.39436560087376	0.834245132131	"SLC25A12"	"solute carrier family 25 member 12"
"ENSG00000115841"	202.717303218413	-0.244763704277375	0.199449125622856	-1.22719868293735	0.219747924344201	0.718165969318052	"RMDN2"	"regulator of microtubule dynamics 2"
"ENSG00000115866"	3059.33861177879	0.210371129381452	0.223630361128484	0.940709160955949	0.346853923067012	0.804377677394665	"DARS1"	"aspartyl-tRNA synthetase 1"
"ENSG00000115875"	4010.29578226834	0.0461090536853816	0.194016996048522	0.237654713888315	0.812148910449272	0.969641989286435	"SRSF7"	"serine and arginine rich splicing factor 7"
"ENSG00000115884"	27304.9408017547	-0.655400914350692	0.415585031453639	-1.5770561130612	0.114782614220817	0.591418902237566	"SDC1"	"syndecan 1"
"ENSG00000115896"	100.53567801604	-0.187181266589184	0.349072895472846	-0.536224006552076	0.591803743955172	0.915587577966187	"PLCL1"	"phospholipase C like 1 (inactive)"
"ENSG00000115902"	1147.37659510977	0.668447780531064	0.318242569165521	2.10043484215148	0.0356906067437001	0.402607974756535	"SLC1A4"	"solute carrier family 1 member 4"
"ENSG00000115904"	1929.41690968954	0.250292715858567	0.162382552725258	1.54137690076869	0.123225082565107	0.607575121633352	"SOS1"	"SOS Ras/Rac guanine nucleotide exchange factor 1"
"ENSG00000115919"	1231.09123388236	-0.411102249312989	0.623666603457928	-0.659169894673896	0.509786676738508	0.886101420142384	"KYNU"	"kynureninase"
"ENSG00000115935"	1873.25169545529	0.650158630682949	0.35677028230739	1.822345253865	0.0684026157450085	0.502197338188417	"WIPF1"	"WAS/WASL interacting protein family member 1"
"ENSG00000115942"	1202.85921409604	0.106102992981926	0.168981105339724	0.627898561609085	0.530070393332898	0.89296692467415	"ORC2"	"origin recognition complex subunit 2"
"ENSG00000115944"	5226.46395948979	0.323710655392662	0.170545262522209	1.89809233399554	0.057683919844739	0.476657071943371	"COX7A2L"	"cytochrome c oxidase subunit 7A2 like"
"ENSG00000115946"	940.60125326916	0.160348440887135	0.204322655884536	0.78478052369165	0.432582261190285	0.85609319711071	"PNO1"	"partner of NOB1 homolog"
"ENSG00000115947"	1392.51401277396	0.172113905367358	0.171828526464776	1.00166083541804	0.316507428209612	0.786733118372307	"ORC4"	"origin recognition complex subunit 4"
"ENSG00000115956"	651.836175104869	0.341975108827832	0.494941808139037	0.69094003214973	0.489603227378262	0.877378287086118	"PLEK"	"pleckstrin"
"ENSG00000115963"	2128.50462264404	-0.226540960557341	0.354382137285087	-0.63925614957025	0.522656309880297	0.890820591058403	"RND3"	"Rho family GTPase 3"
"ENSG00000115966"	2068.28937363353	0.160988849685829	0.196283258645565	0.820186351076084	0.412109881624243	0.843559692981192	"ATF2"	"activating transcription factor 2"
"ENSG00000115970"	2020.86807657853	0.299681124557865	0.180311744803213	1.66201666388914	0.0965094333262762	0.560761188772614	"THADA"	"THADA armadillo repeat containing"
"ENSG00000115977"	2486.64868052745	0.227120151654569	0.234020938336708	0.970512097202985	0.331791297957822	0.797955773094578	"AAK1"	"AP2 associated kinase 1"
"ENSG00000115993"	3140.28856476574	0.342101719095282	0.294151277281302	1.16301286282747	0.244824283670755	0.737994376588478	"TRAK2"	"trafficking kinesin protein 2"
"ENSG00000115998"	505.82858014327	0.122670327385186	0.194251574306139	0.631502358852742	0.527712107376619	0.892457504158321	"C2orf42"	"chromosome 2 open reading frame 42"
"ENSG00000116001"	3858.26233330544	0.0673736453141571	0.19405542153213	0.347187647643238	0.728450350117723	0.951634686589817	"TIA1"	"TIA1 cytotoxic granule associated RNA binding protein"
"ENSG00000116005"	5033.63468405337	0.00326985719004965	0.250693274073632	0.0130432585482498	0.989593280459252	0.999035924365873	"PCYOX1"	"prenylcysteine oxidase 1"
"ENSG00000116014"	41.5147683820335	-1.17928579783993	0.855954240693544	-1.37774397482324	0.16828234907325	0.666362458284592	"KISS1R"	"KISS1 receptor"
"ENSG00000116016"	7081.26890957601	-0.330410261515793	0.314346609507784	-1.05110171868296	0.293211874821333	0.773074010306003	"EPAS1"	"endothelial PAS domain protein 1"
