"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"weight"	"symbol"	"description"
"ENSG00000114805"	84.7426157464267	-0.296028628202751	0.251196390800251	-1.17847484695013	0.238607354225763	0.425805400307554	1	"PLCH1"	"phospholipase C eta 1"
"ENSG00000114812"	120.603302663233	-0.403923893926049	0.235200443798761	-1.71736025409735	0.0859133690521231	0.211642847181686	1	"VIPR1"	"vasoactive intestinal peptide receptor 1"
"ENSG00000114841"	802.212890120414	-0.46187560355891	0.147556725305381	-3.13015623383494	0.00174713355315631	0.0118206517425119	1	"DNAH1"	"dynein axonemal heavy chain 1"
"ENSG00000114850"	6885.62947404185	-0.0118720526428611	0.0762545750890555	-0.155689709489511	0.876277608893776	0.934445426568769	1	"SSR3"	"signal sequence receptor subunit 3"
"ENSG00000114853"	860.187941273434	-0.367544874702715	0.125599148039774	-2.92633254635074	0.00342984094422957	0.0198854795242359	1	"ZBTB47"	"zinc finger and BTB domain containing 47"
"ENSG00000114854"	154.53640970773	-0.625834695312402	0.319785000280509	-1.95704831297101	0.0503417884370747	0.143067460111969	1.01246142151492	"TNNC1"	"troponin C1, slow skeletal and cardiac type"
"ENSG00000114857"	1664.94872361111	-0.201894543421248	0.122708079547031	-1.64532396046397	0.0999030212252452	0.235084481589016	1	"NKTR"	"natural killer cell triggering receptor"
"ENSG00000114859"	217.471687890659	-0.293817756786714	0.112466306668791	-2.61249582643445	0.00898837897657533	0.0410700572429	1	"CLCN2"	"chloride voltage-gated channel 2"
"ENSG00000114861"	1865.59025183801	-0.186526831963382	0.114773676642095	-1.62517083551342	0.104126162843283	0.241755108592638	1	"FOXP1"	"forkhead box P1"
"ENSG00000114867"	19388.9274134586	-0.102650594671858	0.0709438756742807	-1.44692679524798	0.147917427517025	0.309429825548858	0.994153667792886	"EIF4G1"	"eukaryotic translation initiation factor 4 gamma 1"
"ENSG00000114902"	5512.70771336476	-0.382636802662853	0.0826612646774915	-4.62897348783298	3.67482807701722e-06	8.28266504955865e-05	1	"SPCS1"	"signal peptidase complex subunit 1"
"ENSG00000114904"	676.552754985801	-0.648341647996471	0.117636559704792	-5.51139585876603	3.55999042469233e-08	1.59337957920188e-06	1	"NEK4"	"NIMA related kinase 4"
"ENSG00000114923"	377.832129515693	1.85179844180475	0.299983077701425	6.17300967772541	6.70021089913028e-10	5.51236182267012e-08	0.950711053979896	"SLC4A3"	"solute carrier family 4 member 3"
"ENSG00000114933"	671.630433682596	0.114135948464046	0.0818596907860582	1.39428755921327	0.163230786207719	0.330254739697342	1	"INO80D"	"INO80 complex subunit D"
"ENSG00000114942"	13483.3095959653	-0.0310346385284251	0.109655164574836	-0.283020308699139	0.777161269110867	0.877008478519813	1	"EEF1B2"	"eukaryotic translation elongation factor 1 beta 2"
"ENSG00000114948"	558.881393750342	-0.262387000681249	0.329167576191187	-0.797122862820637	0.425379679444141	0.670209438219747	0.868192508872746	"ADAM23"	"ADAM metallopeptidase domain 23"
"ENSG00000114956"	1067.84690500104	0.060444510512895	0.0835451712741011	0.72349496195997	0.469375848208953	0.653482943383296	1	"DGUOK"	"deoxyguanosine kinase"
"ENSG00000114978"	3473.52103305926	0.0956995829477665	0.0655107574008133	1.46082241672538	0.144064182281161	0.303539023413194	0.994153667792886	"MOB1A"	"MOB kinase activator 1A"
"ENSG00000114982"	2476.17627316181	0.266424403074154	0.0646194905881196	4.12297281593142	3.74013851975561e-05	0.000485289244337588	1.20959799759648	"KANSL3"	"KAT8 regulatory NSL complex subunit 3"
"ENSG00000114988"	1323.09193873487	0.0187303475788205	0.0696338151459824	0.268983503769738	0.787942377083048	0.88269166420643	1	"LMAN2L"	"lectin, mannose binding 2 like"
"ENSG00000114993"	3574.77876871693	-0.120916068467447	0.103668182076211	-1.1663758932182	0.243462500783428	0.43163209116301	1	"RTKN"	"rhotekin"
"ENSG00000114999"	1448.51621483697	0.217293756443803	0.0858736250660296	2.53038993377446	0.0113935825985267	0.0489849972132173	1	"TTL"	"tubulin tyrosine ligase"
"ENSG00000115008"	4.03373673971224	0.162415197439318	0.274960980805497	0.590684528995799	0.554731815894406	0.722244294055392	1	"IL1A"	"interleukin 1 alpha"
"ENSG00000115009"	1622.42162259914	-1.12864902176493	0.329800581769142	-3.42221658831084	0.000621128140032859	0.00525634370650013	1	"CCL20"	"C-C motif chemokine ligand 20"
"ENSG00000115020"	1101.201314372	-0.178280170074758	0.0939843473674927	-1.8969134230156	0.0578393655648624	0.159663955671761	1	"PIKFYVE"	"phosphoinositide kinase, FYVE-type zinc finger containing"
"ENSG00000115041"	436.923694745278	0.286370858444561	0.273046909265053	1.04879728986998	0.294271425077557	0.488607328086968	1	"KCNIP3"	"potassium voltage-gated channel interacting protein 3"
"ENSG00000115042"	1434.14194445778	-0.0576730438091919	0.0964912167451874	-0.597702524173719	0.550038440911253	0.718604438465435	1	"FAHD2A"	"fumarylacetoacetate hydrolase domain containing 2A"
"ENSG00000115053"	20606.9173773272	0.0201696377283346	0.0579847100790802	0.347844073046619	0.727957288547809	0.848963569735984	0.994153667792886	"NCL"	"nucleolin"
"ENSG00000115073"	3047.87106656406	0.279893419987264	0.0614789815512899	4.55266845553969	5.296971594014e-06	0.000113457848955761	1	"ACTR1B"	"actin related protein 1B"
"ENSG00000115084"	3347.70368635682	0.107442768322987	0.0828106390614198	1.29745126400121	0.194475963607783	0.371331726254784	1	"SLC35F5"	"solute carrier family 35 member F5"
"ENSG00000115085"	255.09503653614	0.0167716503328632	0.187169085017756	0.0896069472758926	0.92859956349155	0.958283506474558	1.01246142151492	"ZAP70"	"zeta chain of T cell receptor associated protein kinase 70"
"ENSG00000115091"	5364.73145685641	0.175075328786481	0.0615477935719807	2.84454273054857	0.00444752199602737	0.0241795999856948	1	"ACTR3"	"actin related protein 3"
"ENSG00000115107"	4626.10805959926	0.0335624352626262	0.19096285539094	0.175753735949942	0.860487417125118	0.926009916227752	1	"STEAP3"	"STEAP3 metalloreductase"
"ENSG00000115109"	1583.89328032824	0.0737274436560553	0.0997416069319889	0.739184437907923	0.459795009232331	0.583817951924235	1.17808928783864	"EPB41L5"	"erythrocyte membrane protein band 4.1 like 5"
"ENSG00000115112"	199.605282985025	1.20327883194822	0.272337452353852	4.41833769666312	9.94629297605847e-06	0.000191662976766438	1	"TFCP2L1"	"transcription factor CP2 like 1"
"ENSG00000115128"	2511.00300496343	-0.0238486428662573	0.0691434115862675	-0.344915622748846	0.730157805273025	0.759472513665683	1.20959799759648	"SF3B6"	"splicing factor 3b subunit 6"
"ENSG00000115129"	1213.7995356269	-0.293404449922468	0.169171874784632	-1.73435714592626	0.0828547337672649	0.206065734857368	1	"TP53I3"	"tumor protein p53 inducible protein 3"
"ENSG00000115137"	164.819111795955	0.26382506883111	0.0878978694074786	3.00149560631629	0.00268656916278495	0.0165592816417146	1	"DNAJC27"	"DnaJ heat shock protein family (Hsp40) member C27"
"ENSG00000115138"	38.0011853252547	1.92179111179724	0.226088304391574	8.50017924177443	1.89298173226824e-17	1.17376719758501e-14	1.01246142151492	"POMC"	"proopiomelanocortin"
"ENSG00000115145"	1104.86934525656	0.0774642113428067	0.0717540181501007	1.07958011746131	0.2803291992055	0.473098693688702	1.00121415671471	"STAM2"	"signal transducing adaptor molecule 2"
"ENSG00000115155"	17.9291329846322	0.721981354593531	0.268590744772444	2.68803511902545	0.00718738370620478	0.034772302919331	1	"OTOF"	"otoferlin"
"ENSG00000115159"	839.617063411557	-0.224491028297698	0.0963974947290434	-2.3288056284938	0.019869365103732	0.0740399209488647	1	"GPD2"	"glycerol-3-phosphate dehydrogenase 2"
"ENSG00000115163"	142.715112023286	-0.0333494903930723	0.182505562162835	-0.1827313644464	0.855008804818987	0.922527817628302	1	"CENPA"	"centromere protein A"
"ENSG00000115165"	279.570415841202	0.0380434717008301	0.183262692799458	0.207589832495043	0.835549243922925	0.910841837096751	1	"CYTIP"	"cytohesin 1 interacting protein"
"ENSG00000115170"	1317.50265827689	0.109535670521519	0.0901712605556061	1.21475146123716	0.224460898638095	0.409415031570487	1	"ACVR1"	"activin A receptor type 1"
"ENSG00000115183"	1000.60804500583	-0.0751263608554004	0.109652080530656	-0.685133929897456	0.493259411233573	0.672875752825862	1	"TANC1"	"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1"
"ENSG00000115194"	87.3435651243299	0.0533851851877527	0.363567633932885	0.146837012443213	0.883260669605532	0.938596918151015	1	"SLC30A3"	"solute carrier family 30 member 3"
"ENSG00000115204"	2178.33595500234	0.184637660232319	0.09379542451724	1.9685145750194	0.0490088607869045	0.141706823132703	1	"MPV17"	"mitochondrial inner membrane protein MPV17"
"ENSG00000115207"	1545.15781063124	0.165955375812067	0.0549719665243646	3.01890920599524	0.00253686546328898	0.0157849406604647	1	"GTF3C2"	"general transcription factor IIIC subunit 2"
"ENSG00000115211"	1551.12274012414	-0.0522327302469053	0.0785822836743179	-0.664688372552042	0.506249832324925	0.61908489139718	1.17808928783864	"EIF2B4"	"eukaryotic translation initiation factor 2B subunit delta"
"ENSG00000115216"	4927.01175974916	-0.0898421066231157	0.0696438520156162	-1.29002207693754	0.197042992996718	0.37494278064367	1	"NRBP1"	"nuclear receptor binding protein 1"
"ENSG00000115221"	152.623289745567	-0.991536061448028	0.364455075519591	-2.72059885579705	0.00651637846091852	0.0323999009094773	1	"ITGB6"	"integrin subunit beta 6"
"ENSG00000115226"	1914.63480013437	-0.550441905155841	0.209844338194063	-2.62309629076957	0.00871346423122723	0.0401600468895202	1	"FNDC4"	"fibronectin type III domain containing 4"
"ENSG00000115232"	399.308961397482	0.0968090729033781	0.153363619425167	0.631238837908462	0.527884371186322	0.701035738860971	1	"ITGA4"	"integrin subunit alpha 4"
"ENSG00000115233"	2491.36318996494	0.201610410832578	0.0782119093099758	2.57774567340556	0.00994471616198357	0.038487485629119	1.20959799759648	"PSMD14"	"proteasome 26S subunit, non-ATPase 14"
"ENSG00000115234"	5992.55349943145	0.0428357062260742	0.0661153847595593	0.64789317012756	0.51705404849213	0.692205092035718	1	"SNX17"	"sorting nexin 17"
"ENSG00000115239"	403.257970205706	-0.135020557792302	0.0623421309030289	-2.1657995297325	0.0303265093063309	0.100663587868628	1	"ASB3"	"ankyrin repeat and SOCS box containing 3"
"ENSG00000115241"	5068.31873995083	-0.0487960615253879	0.0692015762758446	-0.705129335940006	0.480729751732335	0.665113622640771	0.994153667792886	"PPM1G"	"protein phosphatase, Mg2+/Mn2+ dependent 1G"
"ENSG00000115252"	258.96672041593	-0.00189402884958624	0.216530553216622	-0.00874716672289389	0.993020859720221	1	1	"PDE1A"	"phosphodiesterase 1A"
"ENSG00000115255"	11534.051711411	-0.513755911246672	0.183426277823751	-2.80088500591134	0.00509626756452252	0.0268558778482989	1	"REEP6"	"receptor accessory protein 6"
"ENSG00000115257"	226.296625909975	-0.370098739657011	0.136817334519294	-2.70505737417959	0.00682925930190385	0.0336335929445535	1	"PCSK4"	"proprotein convertase subtilisin/kexin type 4"
"ENSG00000115266"	166.402621627431	-0.0930451361615219	0.135412805806978	-0.687122134476348	0.492005766956041	0.671963657355463	1	"APC2"	"APC regulator of WNT signaling pathway 2"
"ENSG00000115267"	1022.36472016285	-0.205127958256553	0.123263381792299	-1.66414352157072	0.0960837514979591	0.229194478125719	1	"IFIH1"	"interferon induced with helicase C domain 1"
"ENSG00000115268"	17258.1434534585	0.000533823987323079	0.129106012666698	0.00413477247338748	0.99670093828137	1	0.994153667792886	"RPS15"	"ribosomal protein S15"
"ENSG00000115271"	640.281866065001	-0.429316427214394	0.123697813292789	-3.47068728044702	0.000519128192129121	0.00458000079564805	1	"GCA"	"grancalcin"
"ENSG00000115274"	9.06979397368113	0.070452257583548	0.140555024334321	0.501243252720528	0.616199937360106	0.866213805081582	0.810395010064808	"INO80B"	"INO80 complex subunit B"
"ENSG00000115275"	3423.41185231817	-0.0589355009285852	0.0621550025171559	-0.948202051996023	0.343026602727325	0.54004500291524	0.994153667792886	"MOGS"	"mannosyl-oligosaccharide glucosidase"
"ENSG00000115282"	1568.33928567034	-0.0547615729940789	0.0767618045852701	-0.713396112688409	0.475600677881366	0.595522468101399	1.17808928783864	"TTC31"	"tetratricopeptide repeat domain 31"
"ENSG00000115286"	536.585905563321	0.0405314202700279	0.104360642679423	0.388378408079885	0.697736020498901	0.826761560871296	1	"NDUFS7"	"NADH:ubiquinone oxidoreductase core subunit S7"
"ENSG00000115289"	729.40607033558	0.0498366082402794	0.0733381393426823	0.67954557733475	0.496792239343625	0.73632592270938	0.868192508872746	"PCGF1"	"polycomb group ring finger 1"
"ENSG00000115290"	1119.45158655544	-0.00669128764835897	0.169955369202821	-0.0393708517697593	0.968594718802574	0.986947244393359	1.00121415671471	"GRB14"	"growth factor receptor bound protein 14"
"ENSG00000115295"	661.23156704138	0.0123946809922927	0.21235928156371	0.0583665611459234	0.953456649686667	0.978981743777444	1	"CLIP4"	"CAP-Gly domain containing linker protein family member 4"
"ENSG00000115306"	22680.4530839895	0.457229321203779	0.100715020304677	4.53983248795062	5.62989376705215e-06	0.000119383773961597	1	"SPTBN1"	"spectrin beta, non-erythrocytic 1"
"ENSG00000115307"	7961.92515870332	0.228989624510205	0.0819272360092427	2.79503661620381	0.0051893837172251	0.0272742758224547	1	"AUP1"	"AUP1 lipid droplet regulating VLDL assembly factor"
"ENSG00000115310"	12416.1062995124	0.120460013793547	0.09510871159753	1.2665507898298	0.205315957801468	0.385579586657626	1	"RTN4"	"reticulon 4"
"ENSG00000115317"	756.014108661077	-0.0550368031914375	0.0675819181894826	-0.814371723470888	0.415432032444939	0.606030746654737	1	"HTRA2"	"HtrA serine peptidase 2"
"ENSG00000115318"	124.739516304543	0.0307610680787651	0.123732621671479	0.2486091999282	0.80366309138365	0.885449104861223	1.01246142151492	"LOXL3"	"lysyl oxidase like 3"
"ENSG00000115325"	320.623636604168	0.0862323326248541	0.119042701778819	0.724381514669196	0.468831545290789	0.648103947962497	1.01246142151492	"DOK1"	"docking protein 1"
"ENSG00000115339"	311.993914639736	-0.162356397922226	0.227790489448687	-0.712744409633479	0.476003930439566	0.659286447083504	1	"GALNT3"	"polypeptide N-acetylgalactosaminyltransferase 3"
"ENSG00000115350"	1205.51207336493	-0.247584096069784	0.113665901551499	-2.17817386472416	0.0293930950499742	0.0983322205423366	1	"POLE4"	"DNA polymerase epsilon 4, accessory subunit"
"ENSG00000115353"	23.6382149582671	0.017904850333237	0.315330920422961	0.0567811437876781	0.95471953477851	0.97964429138769	1	"TACR1"	"tachykinin receptor 1"
"ENSG00000115355"	1114.83983282471	-0.40553769465574	0.115026111383755	-3.5256142259975	0.000422501929306439	0.00388236912085223	1.00121415671471	"CCDC88A"	"coiled-coil domain containing 88A"
"ENSG00000115361"	585.057307471595	-0.750609375412017	0.262411953939208	-2.86042371219837	0.0042307532872795	0.0233793955110817	1	"ACADL"	"acyl-CoA dehydrogenase long chain"
"ENSG00000115363"	2178.80218152349	-0.189675637231782	0.168239811144037	-1.1274123285207	0.25956818896052	0.450673851225775	1	"EVA1A"	"eva-1 homolog A, regulator of programmed cell death"
"ENSG00000115364"	1886.31144227175	0.110352374567406	0.0629226340895723	1.75377868654253	0.079468436479832	0.200316887221352	1	"MRPL19"	"mitochondrial ribosomal protein L19"
"ENSG00000115365"	2295.00210742809	0.19622191723829	0.0887243630096421	2.211590036628	0.0269950044709691	0.0924214734011825	1	"LANCL1"	"LanC like glutathione S-transferase 1"
"ENSG00000115368"	1255.20338889827	0.0306066070365384	0.0686381166242991	0.445912687320199	0.655660317225008	0.796674870344366	1	"WDR75"	"WD repeat domain 75"
"ENSG00000115380"	5522.31125881576	0.645292132228854	0.28729116129235	2.24612594876247	0.0246959416908808	0.0865500785922802	1	"EFEMP1"	"EGF containing fibulin extracellular matrix protein 1"
"ENSG00000115386"	6726.39175064129	-1.08434521766459	0.692406664571109	-1.56605254274416	0.117336316943013	0.262304005730363	1	"REG1A"	"regenerating family member 1 alpha"
"ENSG00000115392"	409.190160569009	0.040811583366293	0.0734206995838571	0.555859363879805	0.578306999591606	0.741061284381001	1	"FANCL"	"FA complementation group L"
"ENSG00000115414"	177279.31220808	-0.129059520821596	0.151803842489872	-0.850172951519372	0.395228937496555	0.587800053074056	1	"FN1"	"fibronectin 1"
"ENSG00000115415"	10754.2711275209	0.0353003330816909	0.150965057390344	0.233831150677579	0.81511606512663	0.898210327396332	1	"STAT1"	"signal transducer and activator of transcription 1"
"ENSG00000115419"	3136.10337059663	0.11036555134016	0.150815900214092	0.731789892070331	0.464296819492989	0.649026535157642	1	"GLS"	"glutaminase"
"ENSG00000115421"	430.482870156995	-0.239847000672085	0.0689060271246096	-3.48078405737057	0.000499948384690276	0.00461726301041348	0.950711053979896	"PAPOLG"	"poly(A) polymerase gamma"
"ENSG00000115423"	153.583696654455	-0.130618830358557	0.253772366052645	-0.514708643775109	0.606756632329117	0.761946138813106	1	"DNAH6"	"dynein axonemal heavy chain 6"
"ENSG00000115425"	3927.68066310528	-0.0963735586492107	0.128498379110225	-0.749998243686341	0.453255762538004	0.639701205176987	1	"PECR"	"peroxisomal trans-2-enoyl-CoA reductase"
"ENSG00000115446"	1171.88864872012	0.15969020761008	0.0520993916175078	3.0651069552301	0.00217592168235133	0.0139727557615541	1	"UNC50"	"unc-50 inner nuclear membrane RNA binding protein"
"ENSG00000115457"	22176.213448794	-0.512398600090126	0.2539400157325	-2.01779384242413	0.0436127364547624	0.130608265235352	1	"IGFBP2"	"insulin like growth factor binding protein 2"
"ENSG00000115459"	731.855439489758	0.125700572188492	0.0653477942299411	1.92356258799165	0.0544094342804027	0.152813548514957	1	"ELMOD3"	"ELMO domain containing 3"
"ENSG00000115464"	1426.36230893166	0.27627343906133	0.145715846553333	1.89597388064594	0.0579634984190137	0.159895608034689	1	"USP34"	"ubiquitin specific peptidase 34"
"ENSG00000115468"	5615.51091862183	-0.421503962628159	0.233680671142558	-1.8037604931861	0.0712688616523817	0.185133951415781	1	"EFHD1"	"EF-hand domain family member D1"
"ENSG00000115474"	126.752046998353	3.29031155262575	0.344420498056754	9.55318156494729	1.25773203318073e-21	2.66672570458523e-18	1	"KCNJ13"	"potassium inwardly rectifying channel subfamily J member 13"
"ENSG00000115484"	4313.58698143051	0.0874207026804904	0.0732042420106379	1.19420268934397	0.232398691364791	0.420247809312213	0.994153667792886	"CCT4"	"chaperonin containing TCP1 subunit 4"
"ENSG00000115486"	7445.14766365729	0.14206629076791	0.0931714568146339	1.52478340067767	0.127313131497525	0.277824923619188	1	"GGCX"	"gamma-glutamyl carboxylase"
"ENSG00000115504"	1799.38974968524	-0.215040039724433	0.104395422694933	-2.05986080781367	0.0394118493813084	0.106027900482067	1.20959799759648	"EHBP1"	"EH domain binding protein 1"
"ENSG00000115507"	64.5581298456768	0.216681684569256	0.31761038308329	0.682224814144168	0.495096806380994	0.669516685171921	1.01246142151492	"OTX1"	"orthodenticle homeobox 1"
"ENSG00000115514"	756.035639246896	0.127035760528451	0.0706561347394859	1.79794381615752	0.0721859116450232	0.186603149540798	1	"TXNDC9"	"thioredoxin domain containing 9"
"ENSG00000115520"	1371.37030537175	0.15925428085678	0.0753633703139059	2.11315232046349	0.034587732727424	0.110621390527608	1	"COQ10B"	"coenzyme Q10B"
"ENSG00000115523"	249.104853444554	0.421935634719713	0.203565916356811	2.07272240005121	0.0381981218718534	0.118606585367036	1	"GNLY"	"granulysin"
"ENSG00000115524"	8771.02347422619	0.0112982337454605	0.0671522646043674	0.16824799300552	0.866388186082726	0.929497114446006	1	"SF3B1"	"splicing factor 3b subunit 1"
"ENSG00000115525"	1094.81261128203	0.495030402110272	0.123512528870661	4.00793673837458	6.12515212729909e-05	0.000845122204446773	1	"ST3GAL5"	"ST3 beta-galactoside alpha-2,3-sialyltransferase 5"
"ENSG00000115526"	410.888193159214	-0.199277612677149	0.183977532302333	-1.08316276549287	0.27873618357747	0.471631349416562	1	"CHST10"	"carbohydrate sulfotransferase 10"
"ENSG00000115539"	714.321049580344	0.0605579226673077	0.0739590733516256	0.818803155894012	0.412898730092427	0.603834339342531	1	"PDCL3"	"phosducin like 3"
"ENSG00000115540"	610.687963947411	0.158655972613166	0.0652079489863608	2.43307717969095	0.0149711093420326	0.0666838711823701	0.868192508872746	"MOB4"	"MOB family member 4, phocein"
"ENSG00000115541"	1901.80910661008	0.113578309913879	0.127714145583795	0.889316601498608	0.373832951771758	0.568144161143344	1	"HSPE1"	"heat shock protein family E (Hsp10) member 1"
"ENSG00000115548"	1836.51893965001	0.00331742015277086	0.085033558873515	0.0390130696247281	0.968879968493401	0.889636280925279	1.20959799759648	"KDM3A"	"lysine demethylase 3A"
"ENSG00000115556"	31.5070491593959	0.0946391908325138	0.315936405331896	0.299551394633024	0.7645193638794	0.868658615051097	1	"PLCD4"	"phospholipase C delta 4"
"ENSG00000115561"	1642.37534359746	0.297139859581513	0.0730066491333173	4.07003831991942	4.70054054415533e-05	0.000681678390403463	1	"CHMP3"	"charged multivesicular body protein 3"
"ENSG00000115568"	807.478113026889	0.0182878550215907	0.0690334121989677	0.264913096992534	0.791076408750571	0.883855686857407	1	"ZNF142"	"zinc finger protein 142"
"ENSG00000115590"	946.192770627689	-0.313854146208379	0.225157140296988	-1.39393379128193	0.163337598979125	0.330411999197247	1	"IL1R2"	"interleukin 1 receptor type 2"
"ENSG00000115592"	5.17298312090523	0.0808443696083965	0.271049959382539	0.298263721538873	0.765501890841649	0.869154876394192	1	"PRKAG3"	"protein kinase AMP-activated non-catalytic subunit gamma 3"
"ENSG00000115594"	4083.74860205398	-0.259422451346924	0.145591717531319	-1.78184896603832	0.0747738647074366	0.191395420221095	1	"IL1R1"	"interleukin 1 receptor type 1"
"ENSG00000115596"	36.2317751295746	-0.320152514587423	0.295504056286559	-1.08341157346741	0.278625780885823	0.467932025722439	1.01246142151492	"WNT6"	"Wnt family member 6"
"ENSG00000115598"	121.912149833626	-0.422579833337586	0.260859881255273	-1.61994949665739	0.105243126083928	0.243330104270032	1	"IL1RL2"	"interleukin 1 receptor like 2"
"ENSG00000115602"	60.9062196297026	0.265515002993318	0.304271835510384	0.872624318146124	0.382867881175739	0.577095859817301	1	"IL1RL1"	"interleukin 1 receptor like 1"
"ENSG00000115604"	212.109217521623	-0.535757964193307	0.187977841694081	-2.85011232901168	0.0043703791347734	0.0239379703773196	1	"IL18R1"	"interleukin 18 receptor 1"
"ENSG00000115607"	43.5676462945504	-0.384149254087941	0.183983101220798	-2.08795944594349	0.0368014930431269	0.115670147303931	1	"IL18RAP"	"interleukin 18 receptor accessory protein"
"ENSG00000115616"	17.7027335252461	-0.526196435068583	0.35691495122996	-1.47429081705674	0.140403306581712	0.297122441392116	1	"SLC9A2"	"solute carrier family 9 member A2"
"ENSG00000115641"	1332.84213177993	-0.181691810275072	0.186436735878738	-0.974549406364031	0.329783820375546	0.524521545898223	1	"FHL2"	"four and a half LIM domains 2"
"ENSG00000115648"	5714.05683131952	0.121717423569507	0.215726068268483	0.564222138504014	0.572602963042594	0.73658755925285	1	"MLPH"	"melanophilin"
"ENSG00000115649"	4219.925786006	0.0816011301163586	0.0818433826828484	0.997040046995265	0.318745071789394	0.514786597758079	0.994153667792886	"CNPPD1"	"cyclin Pas1/PHO80 domain containing 1"
"ENSG00000115652"	1718.63173580084	0.0957576545092374	0.0791763654854789	1.20942220474618	0.226500682170183	0.41184453306798	1	"UXS1"	"UDP-glucuronate decarboxylase 1"
"ENSG00000115657"	35.3530735814197	-0.0384091479497506	0.147194224178052	-0.260941950434749	0.794137273435508	0.88563581830048	1	"ABCB6"	"ATP binding cassette subfamily B member 6 (Langereis blood group)"
"ENSG00000115661"	1666.11445866466	0.273679231207834	0.0721694153279738	3.79217747523794	0.000149332128194444	0.00170290021520394	1	"STK16"	"serine/threonine kinase 16"
"ENSG00000115677"	28271.7577351478	0.285808942543134	0.0691480053004921	4.13329265683244	3.57602905172091e-05	0.000548465990367345	1	"HDLBP"	"high density lipoprotein binding protein"
"ENSG00000115685"	2809.93603205201	0.139130109195077	0.0787178284857682	1.76745359814175	0.0771522935042788	0.196050499810441	1	"PPP1R7"	"protein phosphatase 1 regulatory subunit 7"
"ENSG00000115687"	338.773881911403	-0.303442777401308	0.111246804952778	-2.72765386412772	0.00637865017577785	0.0332139816273865	0.950711053979896	"PASK"	"PAS domain containing serine/threonine kinase"
"ENSG00000115694"	3844.30642347224	0.134468284191713	0.0632795610520954	2.12498762564125	0.0335876454513512	0.10840364730479	1	"STK25"	"serine/threonine kinase 25"
"ENSG00000115718"	11952.8608659451	-0.233071586893686	0.200966072101433	-1.15975589539337	0.246148205601403	0.434488464138148	1	"PROC"	"protein C, inactivator of coagulation factors Va and VIIIa"
"ENSG00000115738"	6669.32534876977	-0.42845190257169	0.128626264778854	-3.330983009639	0.00086539884233149	0.0068643266478	1	"ID2"	"inhibitor of DNA binding 2"
"ENSG00000115750"	349.614265587974	-0.0437372100176829	0.0832180970331326	-0.525573301685441	0.599184710787682	0.778854279490131	0.950711053979896	"TAF1B"	"TATA-box binding protein associated factor, RNA polymerase I subunit B"
"ENSG00000115756"	3262.65645463055	0.111654165548838	0.0954556990005567	1.16969617024319	0.242123259898443	0.430056770764444	1	"HPCAL1"	"hippocalcin like 1"
"ENSG00000115758"	4887.06867056472	0.349648767591647	0.124090154071585	2.81769952022094	0.00483690522818772	0.0258576419282481	1	"ODC1"	"ornithine decarboxylase 1"
"ENSG00000115760"	2739.11351881465	0.197398400096566	0.086637676040882	2.27843600056191	0.0227006135304571	0.0813748722886184	1	"BIRC6"	"baculoviral IAP repeat containing 6"
"ENSG00000115761"	992.78967383372	0.259538892907139	0.0547338729957902	4.74183314100761	2.11793032020127e-06	5.1714785791936e-05	1	"NOL10"	"nucleolar protein 10"
"ENSG00000115762"	3014.34349168003	0.379605743329927	0.0915688442077369	4.1455775336504	3.38958278283677e-05	0.000523377908526562	1	"PLEKHB2"	"pleckstrin homology domain containing B2"
"ENSG00000115806"	4319.29209800658	0.0816159634848539	0.0606435424882064	1.34583106685639	0.178357003867247	0.350619668425648	1	"GORASP2"	"golgi reassembly stacking protein 2"
"ENSG00000115808"	996.997206128131	-0.0202132089471719	0.0733081214390767	-0.275729462853174	0.782755864426581	0.880074648965997	1	"STRN"	"striatin"
"ENSG00000115816"	869.669293688773	0.00686091675336897	0.122486833874979	0.0560135039523663	0.955331049453093	0.979922148700833	1	"CEBPZ"	"CCAAT enhancer binding protein zeta"
"ENSG00000115825"	1074.0961304623	-0.312102809558761	0.0969816984001851	-3.21816192856203	0.00129014959918747	0.0094031869722382	1	"PRKD3"	"protein kinase D3"
"ENSG00000115827"	468.670440780159	-0.074226848776544	0.0795843524802111	-0.93268144381775	0.350984468520423	0.545833473339193	1	"DCAF17"	"DDB1 and CUL4 associated factor 17"
"ENSG00000115828"	755.116194080009	-0.646292296536385	0.260170419101795	-2.48411137118365	0.0129875182513255	0.0541755963286627	1	"QPCT"	"glutaminyl-peptide cyclotransferase"
"ENSG00000115839"	1973.13122217131	0.147364123200596	0.055946484442707	2.63401936097533	0.0084380676240193	0.0340736730002247	1.20959799759648	"RAB3GAP1"	"RAB3 GTPase activating protein catalytic subunit 1"
"ENSG00000115840"	456.423219662111	-0.176467275251893	0.156754728447244	-1.12575408091299	0.260269625537843	0.451464566773125	1	"SLC25A12"	"solute carrier family 25 member 12"
"ENSG00000115841"	401.309302978485	-0.360099747203557	0.107865794289184	-3.33840537286682	0.000842607243790149	0.00672957429121453	1	"RMDN2"	"regulator of microtubule dynamics 2"
"ENSG00000115844"	9.72019330945906	0.120589587539348	0.448693773693783	0.268756988862623	0.788116693789807	0.882720747711616	1	"DLX2"	"distal-less homeobox 2"
